Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
BL0,PM10,07/08/2018 09:00,19.20000,ug/m3,P
BL0,PM10,07/08/2018 10:00,18.20000,ug/m3,P
BL0,PM10,07/08/2018 11:00,19.40000,ug/m3,P
BL0,PM10,07/08/2018 12:00,24.00000,ug/m3,P
BL0,PM10,07/08/2018 13:00,25.00000,ug/m3,P
BL0,PM10,07/08/2018 14:00,23.90000,ug/m3,P
BL0,PM10,07/08/2018 15:00,24.10000,ug/m3,P
BL0,PM10,07/08/2018 16:00,18.90000,ug/m3,P
BL0,PM10,07/08/2018 17:00,21.00000,ug/m3,P
BL0,PM10,07/08/2018 18:00,16.00000,ug/m3,P
BL0,PM10,07/08/2018 19:00,16.30000,ug/m3,P
BL0,PM10,07/08/2018 20:00,16.20000,ug/m3,P
BL0,PM10,07/08/2018 21:00,14.40000,ug/m3,P
BL0,PM10,07/08/2018 22:00,16.70000,ug/m3,P
BL0,PM10,07/08/2018 23:00,11.30000,ug/m3,P
BL0,PM10,08/08/2018 00:00,10.10000,ug/m3,P
BL0,PM10,08/08/2018 01:00,12.40000,ug/m3,P
BL0,PM10,08/08/2018 02:00,11.90000,ug/m3,P
BL0,PM10,08/08/2018 03:00,7.60000,ug/m3,P
BL0,PM10,08/08/2018 04:00,5.40000,ug/m3,P
BL0,PM10,08/08/2018 05:00,7.80000,ug/m3,P
BL0,PM10,08/08/2018 06:00,6.70000,ug/m3,P
BL0,PM10,08/08/2018 07:00,9.50000,ug/m3,P
BL0,PM10,08/08/2018 08:00,11.60000,ug/m3,P
BL0,PM10,08/08/2018 09:00,15.60000,ug/m3,P
BL0,PM10,08/08/2018 10:00,18.20000,ug/m3,P
BL0,PM10,08/08/2018 11:00,10.30000,ug/m3,P
BL0,PM10,08/08/2018 12:00,20.00000,ug/m3,P
BL0,PM10,08/08/2018 13:00,10.80000,ug/m3,P
BL0,PM10,08/08/2018 14:00,12.20000,ug/m3,P
BL0,PM10,08/08/2018 15:00,17.10000,ug/m3,P
BL0,PM10,08/08/2018 16:00,13.90000,ug/m3,P
BL0,PM10,08/08/2018 17:00,12.50000,ug/m3,P
BL0,PM10,08/08/2018 18:00,10.70000,ug/m3,P
BL0,PM10,08/08/2018 19:00,7.00000,ug/m3,P
BL0,PM10,08/08/2018 20:00,9.10000,ug/m3,P
BL0,PM10,08/08/2018 21:00,13.20000,ug/m3,P
BL0,PM10,08/08/2018 22:00,8.70000,ug/m3,P
BL0,PM10,08/08/2018 23:00,14.50000,ug/m3,P
BL0,PM10,09/08/2018 00:00,8.40000,ug/m3,P
BL0,PM10,09/08/2018 01:00,10.50000,ug/m3,P
BL0,PM10,09/08/2018 02:00,8.80000,ug/m3,P
BL0,PM10,09/08/2018 03:00,7.00000,ug/m3,P
BL0,PM10,09/08/2018 04:00,7.30000,ug/m3,P
BL0,PM10,09/08/2018 05:00,8.60000,ug/m3,P
BL0,PM10,09/08/2018 06:00,7.80000,ug/m3,P
BL0,PM10,09/08/2018 07:00,8.80000,ug/m3,P
BL0,PM10,09/08/2018 08:00,7.50000,ug/m3,P
BL0,PM10,09/08/2018 09:00,8.00000,ug/m3,P
BL0,PM10,09/08/2018 10:00,13.10000,ug/m3,P
BL0,PM10,09/08/2018 11:00,12.70000,ug/m3,P
BL0,PM10,09/08/2018 12:00,13.30000,ug/m3,P
BL0,PM10,09/08/2018 13:00,15.30000,ug/m3,P
BL0,PM10,09/08/2018 14:00,17.80000,ug/m3,P
BL0,PM10,09/08/2018 15:00,17.60000,ug/m3,P
BL0,PM10,09/08/2018 16:00,9.00000,ug/m3,P
BL0,PM10,09/08/2018 17:00,7.60000,ug/m3,P
BL0,PM10,09/08/2018 18:00,9.50000,ug/m3,P
BL0,PM10,09/08/2018 19:00,30.80000,ug/m3,P
BL0,PM10,09/08/2018 20:00,9.20000,ug/m3,P
BL0,PM10,09/08/2018 21:00,8.60000,ug/m3,P
BL0,PM10,09/08/2018 22:00,12.40000,ug/m3,P
BL0,PM10,09/08/2018 23:00,13.00000,ug/m3,P
BL0,PM10,10/08/2018 00:00,12.90000,ug/m3,P
BL0,PM10,10/08/2018 01:00,9.60000,ug/m3,P
BL0,PM10,10/08/2018 02:00,10.30000,ug/m3,P
BL0,PM10,10/08/2018 03:00,10.70000,ug/m3,P
BL0,PM10,10/08/2018 04:00,5.10000,ug/m3,P
BL0,PM10,10/08/2018 05:00,4.70000,ug/m3,P
BL0,PM10,10/08/2018 06:00,6.80000,ug/m3,P
BL0,PM10,10/08/2018 07:00,9.20000,ug/m3,P
BL0,PM10,10/08/2018 08:00,11.60000,ug/m3,P
BL0,PM10,10/08/2018 09:00,8.40000,ug/m3,P
BL0,PM10,10/08/2018 10:00,13.30000,ug/m3,P
BL0,PM10,10/08/2018 11:00,8.30000,ug/m3,P
BL0,PM10,10/08/2018 12:00,7.30000,ug/m3,P
BL0,PM10,10/08/2018 13:00,4.30000,ug/m3,P
BL0,PM10,10/08/2018 14:00,9.40000,ug/m3,P
BL0,PM10,10/08/2018 15:00,10.50000,ug/m3,P
BL0,PM10,10/08/2018 16:00,10.90000,ug/m3,P
BL0,PM10,10/08/2018 17:00,5.70000,ug/m3,P
BL0,PM10,10/08/2018 18:00,8.30000,ug/m3,P
BL0,PM10,10/08/2018 19:00,7.30000,ug/m3,P
BL0,PM10,10/08/2018 20:00,7.90000,ug/m3,P
BL0,PM10,10/08/2018 21:00,5.00000,ug/m3,P
BL0,PM10,10/08/2018 22:00,7.30000,ug/m3,P
BL0,PM10,10/08/2018 23:00,4.50000,ug/m3,P
BL0,PM10,11/08/2018 00:00,8.90000,ug/m3,P
BL0,PM10,11/08/2018 01:00,7.90000,ug/m3,P
BL0,PM10,11/08/2018 02:00,6.50000,ug/m3,P
BL0,PM10,11/08/2018 03:00,4.20000,ug/m3,P
BL0,PM10,11/08/2018 04:00,5.00000,ug/m3,P
BL0,PM10,11/08/2018 05:00,6.00000,ug/m3,P
BL0,PM10,11/08/2018 06:00,7.30000,ug/m3,P
BL0,PM10,11/08/2018 07:00,10.60000,ug/m3,P
BL0,PM10,11/08/2018 08:00,6.90000,ug/m3,P
BL0,PM10,11/08/2018 09:00,14.60000,ug/m3,P
BL0,PM10,11/08/2018 10:00,6.90000,ug/m3,P
BL0,PM10,11/08/2018 11:00,8.00000,ug/m3,P
BL0,PM10,11/08/2018 12:00,6.10000,ug/m3,P
BL0,PM10,11/08/2018 13:00,8.40000,ug/m3,P
BL0,PM10,11/08/2018 14:00,5.60000,ug/m3,P
BL0,PM10,11/08/2018 15:00,7.20000,ug/m3,P
BL0,PM10,11/08/2018 16:00,7.20000,ug/m3,P
BL0,PM10,11/08/2018 17:00,10.80000,ug/m3,P
BL0,PM10,11/08/2018 18:00,8.50000,ug/m3,P
BL0,PM10,11/08/2018 19:00,10.60000,ug/m3,P
BL0,PM10,11/08/2018 20:00,10.90000,ug/m3,P
BL0,PM10,11/08/2018 21:00,12.20000,ug/m3,P
BL0,PM10,11/08/2018 22:00,10.00000,ug/m3,P
BL0,PM10,11/08/2018 23:00,9.60000,ug/m3,P
BL0,PM10,12/08/2018 00:00,7.20000,ug/m3,P
BL0,PM10,12/08/2018 01:00,6.00000,ug/m3,P
BL0,PM10,12/08/2018 02:00,8.10000,ug/m3,P
BL0,PM10,12/08/2018 03:00,5.40000,ug/m3,P
BL0,PM10,12/08/2018 04:00,8.60000,ug/m3,P
BL0,PM10,12/08/2018 05:00,8.40000,ug/m3,P
BL0,PM10,12/08/2018 06:00,9.60000,ug/m3,P
BL0,PM10,12/08/2018 07:00,10.10000,ug/m3,P
BL0,PM10,12/08/2018 08:00,9.10000,ug/m3,P
BL0,PM10,12/08/2018 09:00,7.20000,ug/m3,P
BL0,PM10,12/08/2018 10:00,8.70000,ug/m3,P
BL0,PM10,12/08/2018 11:00,8.80000,ug/m3,P
BL0,PM10,12/08/2018 12:00,6.30000,ug/m3,P
BL0,PM10,12/08/2018 13:00,3.50000,ug/m3,P
BL0,PM10,12/08/2018 14:00,7.60000,ug/m3,P
BL0,PM10,12/08/2018 15:00,5.10000,ug/m3,P
BL0,PM10,12/08/2018 16:00,6.50000,ug/m3,P
BL0,PM10,12/08/2018 17:00,6.30000,ug/m3,P
BL0,PM10,12/08/2018 18:00,7.30000,ug/m3,P
BL0,PM10,12/08/2018 19:00,10.60000,ug/m3,P
BL0,PM10,12/08/2018 20:00,9.90000,ug/m3,P
BL0,PM10,12/08/2018 21:00,7.60000,ug/m3,P
BL0,PM10,12/08/2018 22:00,6.00000,ug/m3,P
BL0,PM10,12/08/2018 23:00,7.00000,ug/m3,P
BL0,PM10,13/08/2018 00:00,10.60000,ug/m3,P
BL0,PM10,13/08/2018 01:00,13.10000,ug/m3,P
BL0,PM10,13/08/2018 02:00,10.10000,ug/m3,P
BL0,PM10,13/08/2018 03:00,6.50000,ug/m3,P
BL0,PM10,13/08/2018 04:00,11.50000,ug/m3,P
BL0,PM10,13/08/2018 05:00,11.20000,ug/m3,P
BL0,PM10,13/08/2018 06:00,10.40000,ug/m3,P
BL0,PM10,13/08/2018 07:00,12.30000,ug/m3,P
BL0,PM10,13/08/2018 08:00,13.60000,ug/m3,P
BL0,PM10,13/08/2018 09:00,9.10000,ug/m3,P
BL0,PM10,13/08/2018 10:00,11.30000,ug/m3,P
BL0,PM10,13/08/2018 11:00,11.70000,ug/m3,P
BL0,PM10,13/08/2018 12:00,16.20000,ug/m3,P
BL0,PM10,13/08/2018 13:00,10.80000,ug/m3,P
BL0,PM10,13/08/2018 14:00,9.50000,ug/m3,P
BL0,PM10,13/08/2018 15:00,9.70000,ug/m3,P
BL0,PM10,13/08/2018 16:00,9.20000,ug/m3,P
BL0,PM10,13/08/2018 17:00,8.40000,ug/m3,P
BL0,PM10,13/08/2018 18:00,7.90000,ug/m3,P
BL0,PM10,13/08/2018 19:00,10.30000,ug/m3,P
BL0,PM10,13/08/2018 20:00,12.10000,ug/m3,P
BL0,PM10,13/08/2018 21:00,11.30000,ug/m3,P
BL0,PM10,13/08/2018 22:00,6.00000,ug/m3,P
BL0,PM10,13/08/2018 23:00,6.90000,ug/m3,P
BL0,PM10,14/08/2018 00:00,6.30000,ug/m3,P
BL0,PM10,14/08/2018 01:00,3.30000,ug/m3,P
BL0,PM10,14/08/2018 02:00,4.20000,ug/m3,P
BL0,PM10,14/08/2018 03:00,2.90000,ug/m3,P
BL0,PM10,14/08/2018 04:00,7.40000,ug/m3,P
BL0,PM10,14/08/2018 05:00,7.40000,ug/m3,P
BL0,PM10,14/08/2018 06:00,9.50000,ug/m3,P
BL0,PM10,14/08/2018 07:00,11.20000,ug/m3,P
BL0,PM10,14/08/2018 08:00,12.50000,ug/m3,P
BL0,PM10,14/08/2018 09:00,11.60000,ug/m3,P
BL0,PM10,14/08/2018 10:00,11.90000,ug/m3,P
BL0,PM10,14/08/2018 11:00,11.90000,ug/m3,P
BL0,PM10,14/08/2018 12:00,12.00000,ug/m3,P
BL0,PM10,14/08/2018 13:00,10.20000,ug/m3,P
BL0,PM10,14/08/2018 14:00,6.60000,ug/m3,P
BL0,PM10,14/08/2018 15:00,11.30000,ug/m3,P
BL0,PM10,14/08/2018 16:00,15.20000,ug/m3,P
BL0,PM10,14/08/2018 17:00,11.20000,ug/m3,P
BL0,PM10,14/08/2018 18:00,10.50000,ug/m3,P
BL0,PM10,14/08/2018 19:00,7.50000,ug/m3,P
BL0,PM10,14/08/2018 20:00,11.40000,ug/m3,P
BL0,PM10,14/08/2018 21:00,12.10000,ug/m3,P
BL0,PM10,14/08/2018 22:00,12.50000,ug/m3,P
BL0,PM10,14/08/2018 23:00,13.00000,ug/m3,P
BL0,PM10,15/08/2018 00:00,12.50000,ug/m3,P
BL0,PM10,15/08/2018 01:00,13.60000,ug/m3,P
BL0,PM10,15/08/2018 02:00,10.80000,ug/m3,P
BL0,PM10,15/08/2018 03:00,12.90000,ug/m3,P
BL0,PM10,15/08/2018 04:00,9.50000,ug/m3,P
BL0,PM10,15/08/2018 05:00,11.40000,ug/m3,P
BL0,PM10,15/08/2018 06:00,14.10000,ug/m3,P
BL0,PM10,15/08/2018 07:00,11.80000,ug/m3,P
BL0,PM10,15/08/2018 08:00,7.60000,ug/m3,P
BL0,PM10,15/08/2018 09:00,10.80000,ug/m3,P
BL0,PM10,15/08/2018 10:00,10.40000,ug/m3,P
BL0,PM10,15/08/2018 11:00,10.10000,ug/m3,P
BL0,PM10,15/08/2018 12:00,9.70000,ug/m3,P
BL0,PM10,15/08/2018 13:00,10.20000,ug/m3,P
BL0,PM10,15/08/2018 14:00,9.00000,ug/m3,P
BL0,PM10,15/08/2018 15:00,9.70000,ug/m3,P
BL0,PM10,15/08/2018 16:00,13.10000,ug/m3,P
BL0,PM10,15/08/2018 17:00,12.20000,ug/m3,P
BL0,PM10,15/08/2018 18:00,12.50000,ug/m3,P
BL0,PM10,15/08/2018 19:00,11.80000,ug/m3,P
BL0,PM10,15/08/2018 20:00,8.60000,ug/m3,P
BL0,PM10,15/08/2018 21:00,18.00000,ug/m3,P
BL0,PM10,15/08/2018 22:00,8.00000,ug/m3,P
BL0,PM10,15/08/2018 23:00,5.60000,ug/m3,P
BL0,PM10,16/08/2018 00:00,12.40000,ug/m3,P
BL0,PM10,16/08/2018 01:00,7.60000,ug/m3,P
BL0,PM10,16/08/2018 02:00,4.30000,ug/m3,P
BL0,PM10,16/08/2018 03:00,3.00000,ug/m3,P
BL0,PM10,16/08/2018 04:00,5.90000,ug/m3,P
BL0,PM10,16/08/2018 05:00,6.50000,ug/m3,P
BL0,PM10,16/08/2018 06:00,6.30000,ug/m3,P
BL0,PM10,16/08/2018 07:00,10.50000,ug/m3,P
BL0,PM10,16/08/2018 08:00,,ug/m3,P
BL0,PM10,16/08/2018 09:00,9.70000,ug/m3,P
BL0,PM10,16/08/2018 10:00,5.80000,ug/m3,P
BL0,PM10,16/08/2018 11:00,5.50000,ug/m3,P
BL0,PM10,16/08/2018 12:00,14.00000,ug/m3,P
BL0,PM10,16/08/2018 13:00,12.20000,ug/m3,P
BL0,PM10,16/08/2018 14:00,15.10000,ug/m3,P
BL0,PM10,16/08/2018 15:00,16.40000,ug/m3,P
BL0,PM10,16/08/2018 16:00,12.50000,ug/m3,P
BL0,PM10,16/08/2018 17:00,15.90000,ug/m3,P
BL0,PM10,16/08/2018 18:00,14.40000,ug/m3,P
BL0,PM10,16/08/2018 19:00,16.90000,ug/m3,P
BL0,PM10,16/08/2018 20:00,20.30000,ug/m3,P
BL0,PM10,16/08/2018 21:00,14.20000,ug/m3,P
BL0,PM10,16/08/2018 22:00,9.70000,ug/m3,P
BL0,PM10,16/08/2018 23:00,9.50000,ug/m3,P
BL0,PM10,17/08/2018 00:00,8.30000,ug/m3,P
BL0,PM10,17/08/2018 01:00,9.80000,ug/m3,P
BL0,PM10,17/08/2018 02:00,10.30000,ug/m3,P
BL0,PM10,17/08/2018 03:00,10.50000,ug/m3,P
BL0,PM10,17/08/2018 04:00,7.70000,ug/m3,P
BL0,PM10,17/08/2018 05:00,9.80000,ug/m3,P
BL0,PM10,17/08/2018 06:00,11.30000,ug/m3,P
BL0,PM10,17/08/2018 07:00,12.40000,ug/m3,P
BL0,PM10,17/08/2018 08:00,15.30000,ug/m3,P
BL0,PM10,17/08/2018 09:00,15.80000,ug/m3,P
BL0,PM10,17/08/2018 10:00,13.70000,ug/m3,P
BL0,PM10,17/08/2018 11:00,10.00000,ug/m3,P
BL0,PM10,17/08/2018 12:00,11.00000,ug/m3,P
BL0,PM10,17/08/2018 13:00,7.30000,ug/m3,P
BL0,PM10,17/08/2018 14:00,10.90000,ug/m3,P
BL0,PM10,17/08/2018 15:00,8.40000,ug/m3,P
BL0,PM10,17/08/2018 16:00,11.20000,ug/m3,P
BL0,PM10,17/08/2018 17:00,9.60000,ug/m3,P
BL0,PM10,17/08/2018 18:00,7.70000,ug/m3,P
BL0,PM10,17/08/2018 19:00,9.80000,ug/m3,P
BL0,PM10,17/08/2018 20:00,11.50000,ug/m3,P
BL0,PM10,17/08/2018 21:00,13.50000,ug/m3,P
BL0,PM10,17/08/2018 22:00,11.80000,ug/m3,P
BL0,PM10,17/08/2018 23:00,13.50000,ug/m3,P
BL0,PM10,18/08/2018 00:00,10.60000,ug/m3,P
BL0,PM10,18/08/2018 01:00,10.80000,ug/m3,P
BL0,PM10,18/08/2018 02:00,10.70000,ug/m3,P
BL0,PM10,18/08/2018 03:00,10.80000,ug/m3,P
BL0,PM10,18/08/2018 04:00,8.10000,ug/m3,P
BL0,PM10,18/08/2018 05:00,6.00000,ug/m3,P
BL0,PM10,18/08/2018 06:00,6.10000,ug/m3,P
BL0,PM10,18/08/2018 07:00,9.50000,ug/m3,P
BL0,PM10,18/08/2018 08:00,11.40000,ug/m3,P
BL0,PM10,18/08/2018 09:00,12.40000,ug/m3,P
BL0,PM10,18/08/2018 10:00,14.60000,ug/m3,P
BL0,PM10,18/08/2018 11:00,22.40000,ug/m3,P
BL0,PM10,18/08/2018 12:00,9.00000,ug/m3,P
BL0,PM10,18/08/2018 13:00,10.10000,ug/m3,P
BL0,PM10,18/08/2018 14:00,9.50000,ug/m3,P
BL0,PM10,18/08/2018 15:00,10.00000,ug/m3,P
BL0,PM10,18/08/2018 16:00,9.40000,ug/m3,P
BL0,PM10,18/08/2018 17:00,10.60000,ug/m3,P
BL0,PM10,18/08/2018 18:00,9.00000,ug/m3,P
BL0,PM10,18/08/2018 19:00,13.50000,ug/m3,P
BL0,PM10,18/08/2018 20:00,17.00000,ug/m3,P
BL0,PM10,18/08/2018 21:00,17.40000,ug/m3,P
BL0,PM10,18/08/2018 22:00,18.20000,ug/m3,P
BL0,PM10,18/08/2018 23:00,17.10000,ug/m3,P
BL0,PM10,19/08/2018 00:00,13.00000,ug/m3,P
BL0,PM10,19/08/2018 01:00,12.80000,ug/m3,P
BL0,PM10,19/08/2018 02:00,13.90000,ug/m3,P
BL0,PM10,19/08/2018 03:00,9.30000,ug/m3,P
BL0,PM10,19/08/2018 04:00,9.20000,ug/m3,P
BL0,PM10,19/08/2018 05:00,9.40000,ug/m3,P
BL0,PM10,19/08/2018 06:00,12.80000,ug/m3,P
BL0,PM10,19/08/2018 07:00,17.90000,ug/m3,P
BL0,PM10,19/08/2018 08:00,19.40000,ug/m3,P
BL0,PM10,19/08/2018 09:00,17.10000,ug/m3,P
BL0,PM10,19/08/2018 10:00,7.00000,ug/m3,P
BL0,PM10,19/08/2018 11:00,7.60000,ug/m3,P
BL0,PM10,19/08/2018 12:00,5.50000,ug/m3,P
BL0,PM10,19/08/2018 13:00,4.70000,ug/m3,P
BL0,PM10,19/08/2018 14:00,6.30000,ug/m3,P
BL0,PM10,19/08/2018 15:00,5.90000,ug/m3,P
BL0,PM10,19/08/2018 16:00,6.80000,ug/m3,P
BL0,PM10,19/08/2018 17:00,6.90000,ug/m3,P
BL0,PM10,19/08/2018 18:00,5.40000,ug/m3,P
BL0,PM10,19/08/2018 19:00,5.90000,ug/m3,P
BL0,PM10,19/08/2018 20:00,5.60000,ug/m3,P
BL0,PM10,19/08/2018 21:00,8.40000,ug/m3,P
BL0,PM10,19/08/2018 22:00,6.10000,ug/m3,P
BL0,PM10,19/08/2018 23:00,9.20000,ug/m3,P
BL0,PM10,20/08/2018 00:00,7.20000,ug/m3,P
BL0,PM10,20/08/2018 01:00,7.90000,ug/m3,P
BL0,PM10,20/08/2018 02:00,6.10000,ug/m3,P
BL0,PM10,20/08/2018 03:00,6.20000,ug/m3,P
BL0,PM10,20/08/2018 04:00,5.30000,ug/m3,P
BL0,PM10,20/08/2018 05:00,5.20000,ug/m3,P
BL0,PM10,20/08/2018 06:00,7.60000,ug/m3,P
BL0,PM10,20/08/2018 07:00,8.70000,ug/m3,P
BL0,PM10,20/08/2018 08:00,12.50000,ug/m3,P
BL0,PM10,20/08/2018 09:00,8.90000,ug/m3,P
BL0,PM10,20/08/2018 10:00,9.60000,ug/m3,P
BL0,PM10,20/08/2018 11:00,9.80000,ug/m3,P
BL0,PM10,20/08/2018 12:00,10.30000,ug/m3,P
BL0,PM10,20/08/2018 13:00,8.60000,ug/m3,P
BL0,PM10,20/08/2018 14:00,8.40000,ug/m3,P
BL0,PM10,20/08/2018 15:00,6.30000,ug/m3,P
BL0,PM10,20/08/2018 16:00,7.00000,ug/m3,P
BL0,PM10,20/08/2018 17:00,5.40000,ug/m3,P
BL0,PM10,20/08/2018 18:00,6.20000,ug/m3,P
BL0,PM10,20/08/2018 19:00,8.00000,ug/m3,P
BL0,PM10,20/08/2018 20:00,6.20000,ug/m3,P
BL0,PM10,20/08/2018 21:00,8.10000,ug/m3,P
BL0,PM10,20/08/2018 22:00,7.30000,ug/m3,P
BL0,PM10,20/08/2018 23:00,4.40000,ug/m3,P
BL0,PM10,21/08/2018 00:00,4.60000,ug/m3,P
BL0,PM10,21/08/2018 01:00,4.10000,ug/m3,P
BL0,PM10,21/08/2018 02:00,4.90000,ug/m3,P
BL0,PM10,21/08/2018 03:00,2.80000,ug/m3,P
BL0,PM10,21/08/2018 04:00,3.20000,ug/m3,P
BL0,PM10,21/08/2018 05:00,3.60000,ug/m3,P
BL0,PM10,21/08/2018 06:00,3.50000,ug/m3,P
BL0,PM10,21/08/2018 07:00,24.30000,ug/m3,P
BL0,PM10,21/08/2018 08:00,134.89999,ug/m3,P
BL0,PM10,21/08/2018 09:00,23.00000,ug/m3,P
BL0,PM10,21/08/2018 10:00,10.80000,ug/m3,P
BL0,PM10,21/08/2018 11:00,13.20000,ug/m3,P
BL0,PM10,21/08/2018 12:00,25.00000,ug/m3,P
BL0,PM10,21/08/2018 13:00,9.30000,ug/m3,P
BL0,PM10,21/08/2018 14:00,7.20000,ug/m3,P
BL0,PM10,21/08/2018 15:00,7.30000,ug/m3,P
BL0,PM10,21/08/2018 16:00,10.10000,ug/m3,P
BL0,PM10,21/08/2018 17:00,9.90000,ug/m3,P
BL0,PM10,21/08/2018 18:00,31.00000,ug/m3,P
BL0,PM10,21/08/2018 19:00,11.70000,ug/m3,P
BL0,PM10,21/08/2018 20:00,11.80000,ug/m3,P
BL0,PM10,21/08/2018 21:00,8.20000,ug/m3,P
BL0,PM10,21/08/2018 22:00,10.80000,ug/m3,P
BL0,PM10,21/08/2018 23:00,13.90000,ug/m3,P
BL0,PM10,22/08/2018 00:00,10.80000,ug/m3,P
BL0,PM10,22/08/2018 01:00,14.50000,ug/m3,P
BL0,PM10,22/08/2018 02:00,8.80000,ug/m3,P
BL0,PM10,22/08/2018 03:00,9.40000,ug/m3,P
BL0,PM10,22/08/2018 04:00,9.70000,ug/m3,P
BL0,PM10,22/08/2018 05:00,9.10000,ug/m3,P
BL0,PM10,22/08/2018 06:00,13.20000,ug/m3,P
BL0,PM10,22/08/2018 07:00,12.60000,ug/m3,P
BL0,PM10,22/08/2018 08:00,13.80000,ug/m3,P
BL0,PM10,22/08/2018 09:00,15.60000,ug/m3,P
BL0,PM10,22/08/2018 10:00,11.70000,ug/m3,P
BL0,PM10,22/08/2018 11:00,10.20000,ug/m3,P
BL0,PM10,22/08/2018 12:00,11.20000,ug/m3,P
BL0,PM10,22/08/2018 13:00,10.40000,ug/m3,P
BL0,PM10,22/08/2018 14:00,6.00000,ug/m3,P
BL0,PM10,22/08/2018 15:00,7.60000,ug/m3,P
BL0,PM10,22/08/2018 16:00,7.30000,ug/m3,P
BL0,PM10,22/08/2018 17:00,10.20000,ug/m3,P
BL0,PM10,22/08/2018 18:00,12.70000,ug/m3,P
BL0,PM10,22/08/2018 19:00,9.50000,ug/m3,P
BL0,PM10,22/08/2018 20:00,9.80000,ug/m3,P
BL0,PM10,22/08/2018 21:00,15.10000,ug/m3,P
BL0,PM10,22/08/2018 22:00,11.20000,ug/m3,P
BL0,PM10,22/08/2018 23:00,8.50000,ug/m3,P
BL0,PM10,23/08/2018 00:00,7.70000,ug/m3,P
BL0,PM10,23/08/2018 01:00,6.60000,ug/m3,P
BL0,PM10,23/08/2018 02:00,7.00000,ug/m3,P
BL0,PM10,23/08/2018 03:00,7.00000,ug/m3,P
BL0,PM10,23/08/2018 04:00,7.80000,ug/m3,P
BL0,PM10,23/08/2018 05:00,4.00000,ug/m3,P
BL0,PM10,23/08/2018 06:00,6.80000,ug/m3,P
BL0,PM10,23/08/2018 07:00,8.60000,ug/m3,P
BL0,PM10,23/08/2018 08:00,9.70000,ug/m3,P
BL0,PM10,23/08/2018 09:00,1.60000,ug/m3,P
BL0,PM10,23/08/2018 10:00,10.00000,ug/m3,P
BL0,PM10,23/08/2018 11:00,8.10000,ug/m3,P
BL0,PM10,23/08/2018 12:00,7.10000,ug/m3,P
BL0,PM10,23/08/2018 13:00,8.60000,ug/m3,P
BL0,PM10,23/08/2018 14:00,8.60000,ug/m3,P
BL0,PM10,23/08/2018 15:00,6.20000,ug/m3,P
BL0,PM10,23/08/2018 16:00,9.80000,ug/m3,P
BL0,PM10,23/08/2018 17:00,10.50000,ug/m3,P
BL0,PM10,23/08/2018 18:00,14.60000,ug/m3,P
BL0,PM10,23/08/2018 19:00,12.10000,ug/m3,P
BL0,PM10,23/08/2018 20:00,9.40000,ug/m3,P
BL0,PM10,23/08/2018 21:00,7.40000,ug/m3,P
BL0,PM10,23/08/2018 22:00,7.00000,ug/m3,P
BL0,PM10,23/08/2018 23:00,8.00000,ug/m3,P
BL0,PM10,24/08/2018 00:00,6.50000,ug/m3,P
BL0,PM10,24/08/2018 01:00,9.40000,ug/m3,P
BL0,PM10,24/08/2018 02:00,9.90000,ug/m3,P
BL0,PM10,24/08/2018 03:00,8.70000,ug/m3,P
BL0,PM10,24/08/2018 04:00,7.40000,ug/m3,P
BL0,PM10,24/08/2018 05:00,7.80000,ug/m3,P
BL0,PM10,24/08/2018 06:00,9.60000,ug/m3,P
BL0,PM10,24/08/2018 07:00,10.90000,ug/m3,P
BL0,PM10,24/08/2018 08:00,13.80000,ug/m3,P
BL0,PM10,24/08/2018 09:00,14.00000,ug/m3,P
BL0,PM10,24/08/2018 10:00,12.30000,ug/m3,P
BL0,PM10,24/08/2018 11:00,9.80000,ug/m3,P
BL0,PM10,24/08/2018 12:00,13.30000,ug/m3,P
BL0,PM10,24/08/2018 13:00,15.30000,ug/m3,P
BL0,PM10,24/08/2018 14:00,8.60000,ug/m3,P
BL0,PM10,24/08/2018 15:00,13.10000,ug/m3,P
BL0,PM10,24/08/2018 16:00,7.70000,ug/m3,P
BL0,PM10,24/08/2018 17:00,8.40000,ug/m3,P
BL0,PM10,24/08/2018 18:00,5.10000,ug/m3,P
BL0,PM10,24/08/2018 19:00,5.10000,ug/m3,P
BL0,PM10,24/08/2018 20:00,3.80000,ug/m3,P
BL0,PM10,24/08/2018 21:00,5.70000,ug/m3,P
BL0,PM10,24/08/2018 22:00,1.60000,ug/m3,P
BL0,PM10,24/08/2018 23:00,2.90000,ug/m3,P
BL0,PM10,25/08/2018 00:00,2.60000,ug/m3,P
BL0,PM10,25/08/2018 01:00,3.20000,ug/m3,P
BL0,PM10,25/08/2018 02:00,3.60000,ug/m3,P
BL0,PM10,25/08/2018 03:00,3.70000,ug/m3,P
BL0,PM10,25/08/2018 04:00,2.70000,ug/m3,P
BL0,PM10,25/08/2018 05:00,3.50000,ug/m3,P
BL0,PM10,25/08/2018 06:00,5.00000,ug/m3,P
BL0,PM10,25/08/2018 07:00,6.40000,ug/m3,P
BL0,PM10,25/08/2018 08:00,15.60000,ug/m3,P
BL0,PM10,25/08/2018 09:00,10.80000,ug/m3,P
BL0,PM10,25/08/2018 10:00,11.10000,ug/m3,P
BL0,PM10,25/08/2018 11:00,10.10000,ug/m3,P
BL0,PM10,25/08/2018 12:00,9.60000,ug/m3,P
